resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
3288,174,25,22,12,5,7,7,7,0,56,+1:29.314,5843549,0,0,0,0,1
3289,174,63,15,17,17,8,8,8,0,55,0,0,0,0,0,0,11
3290,174,21,22,11,13,9,9,9,0,55,0,0,0,0,0,0,11
3291,174,50,21,19,15,10,10,10,0,55,0,0,0,0,0,0,11
3292,174,55,20,14,18,11,11,11,0,55,0,0,0,0,0,0,11
3293,174,15,17,6,9,12,12,12,0,55,0,0,0,0,0,0,11
3294,174,60,18,21,22,13,13,13,0,50,0,0,0,0,0,0,5
3295,174,65,19,8,12,0,0,14,0,48,0,0,0,0,0,0,22
3296,174,41,16,23,11,0,0,15,0,46,0,0,0,0,0,0,5
3297,174,23,3,9,8,0,0,16,0,43,0,0,0,0,0,0,5
3298,174,48,18,20,21,0,0,17,0,36,0,0,0,0,0,0,36
3299,174,18,3,10,16,0,0,18,0,18,0,0,0,0,0,0,5
3300,174,49,17,5,10,0,0,19,0,7,0,0,0,0,0,0,10
3301,174,37,21,18,14,0,0,20,0,0,0,0,0,0,0,0,4
3302,174,2,20,15,19,0,0,21,0,0,0,0,0,0,0,0,4
3303,174,64,15,16,20,0,0,22,0,0,0,0,0,0,0,0,4
3304,175,56,6,4,6,1,1,1,10,57,1:35:01.659,5701659,0,0,0,0,1
3305,175,49,17,8,5,2,2,2,6,57,1027,5702686,0,0,0,0,1
3306,175,23,3,6,8,3,3,3,4,57,7012,5708671,0,0,0,0,1
3307,175,21,22,9,7,4,4,4,3,57,33418,5735077,0,0,0,0,1
3308,175,22,24,16,4,5,5,5,2,57,54698,5756357,0,0,0,0,1
3309,175,37,21,14,18,6,6,6,1,57,+1:24.317,5785976,0,0,0,0,1
3310,175,68,21,15,17,7,7,7,0,57,+1:26.288,5787947,0,0,0,0,1
3311,175,30,6,3,3,8,8,8,0,56,0,0,0,0,0,0,11
3312,175,41,16,23,19,0,0,9,0,48,0,0,0,0,0,0,6
3313,175,69,18,20,21,0,0,10,0,42,0,0,0,0,0,0,6
3314,175,25,22,10,10,0,0,11,0,28,0,0,0,0,0,0,22
3315,175,64,15,12,14,0,0,12,0,27,0,0,0,0,0,0,7
3316,175,48,18,21,22,0,0,13,0,25,0,0,0,0,0,0,4
3317,175,15,20,19,12,0,0,14,0,25,0,0,0,0,0,0,4
3318,175,44,20,18,20,0,0,15,0,23,0,0,0,0,0,0,36
3319,175,57,1,1,1,0,0,16,0,21,0,0,0,0,0,0,37
3320,175,70,3,5,15,0,0,17,0,20,0,0,0,0,0,0,20
3321,175,14,1,2,2,0,0,18,0,13,0,0,0,0,0,0,9
3322,175,35,16,22,11,0,0,19,0,13,0,0,0,0,0,0,65
3323,175,71,17,7,9,0,0,20,0,0,0,0,0,0,0,0,4
3324,175,55,15,11,16,0,0,21,0,0,0,0,0,0,0,0,6
3325,175,65,24,17,13,0,0,22,0,0,0,0,0,0,0,0,66
3326,176,57,1,1,1,1,1,1,10,72,1:36:03.785,5763785,0,0,0,0,1
3327,176,30,6,3,4,2,2,2,6,72,4925,5768710,0,0,0,0,1
3328,176,49,17,8,8,3,3,3,4,71,0,0,0,0,0,0,60
3329,176,23,3,6,11,4,4,4,3,71,0,0,0,0,0,0,11
3330,176,56,6,4,6,5,5,5,2,71,0,0,0,0,0,0,11
3331,176,44,20,18,12,6,6,6,1,71,0,0,0,0,0,0,11
3332,176,25,22,10,9,7,7,7,0,70,0,0,0,0,0,0,12
3333,176,68,21,15,19,8,8,8,0,69,0,0,0,0,0,0,13
3334,176,48,18,21,20,9,9,9,0,69,0,0,0,0,0,0,13
3335,176,37,21,14,17,0,0,10,0,52,0,0,0,0,0,0,9
3336,176,35,16,22,21,0,0,11,0,49,0,0,0,0,0,0,9
3337,176,70,3,5,16,0,0,12,0,43,0,0,0,0,0,0,6
3338,176,22,24,16,3,0,0,13,0,42,0,0,0,0,0,0,5
3339,176,64,15,12,15,0,0,14,0,42,0,0,0,0,0,0,4
3340,176,21,22,9,5,0,0,15,0,38,0,0,0,0,0,0,8
3341,176,72,18,20,18,0,0,16,0,31,0,0,0,0,0,0,20
3342,176,55,15,11,14,0,0,17,0,27,0,0,0,0,0,0,6
3343,176,14,1,2,2,0,0,18,0,22,0,0,0,0,0,0,6
3344,176,15,20,19,13,0,0,19,0,21,0,0,0,0,0,0,6
3345,176,65,24,17,10,0,0,20,0,15,0,0,0,0,0,0,9
3346,176,71,17,7,7,0,0,21,0,10,0,0,0,0,0,0,4
3347,176,41,16,23,0,0,F,22,0,0,0,0,0,0,0,0,81
3348,177,30,6,3,3,1,1,1,10,62,1:33:44.792,5624792,0,0,0,0,1
3349,177,14,1,2,2,2,2,2,6,62,4265,5629057,0,0,0,0,1
3350,177,22,24,16,6,3,3,3,4,61,0,0,0,0,0,0,11
3351,177,71,17,7,8,4,4,4,3,61,0,0,0,0,0,0,11
3352,177,21,22,9,16,5,5,5,2,61,0,0,0,0,0,0,11
3353,177,55,15,11,13,6,6,6,1,61,0,0,0,0,0,0,11
3354,177,63,16,23,19,7,7,7,0,59,0,0,0,0,0,0,13
3355,177,69,18,20,22,8,8,8,0,59,0,0,0,0,0,0,13
3356,177,48,18,21,21,9,9,9,0,59,0,0,0,0,0,0,13
3357,177,65,24,17,12,10,10,10,0,58,0,0,0,0,0,0,5
3358,177,70,3,5,10,11,11,11,0,58,0,0,0,0,0,0,20
3359,177,64,15,12,15,0,0,12,0,49,0,0,0,0,0,0,20
3360,177,44,20,18,11,0,0,13,0,48,0,0,0,0,0,0,37
3361,177,56,6,4,4,0,0,14,0,46,0,0,0,0,0,0,5
3362,177,49,17,8,7,0,0,15,0,46,0,0,0,0,0,0,20
3363,177,68,21,15,20,0,0,16,0,29,0,0,0,0,0,0,32
3364,177,23,3,6,9,0,0,17,0,28,0,0,0,0,0,0,37
3365,177,57,1,1,1,0,0,18,0,17,0,0,0,0,0,0,20
3366,177,37,21,14,18,0,0,19,0,5,0,0,0,0,0,0,20
3367,177,25,22,10,17,0,0,20,0,5,0,0,0,0,0,0,20
3368,177,35,16,22,14,0,0,21,0,0,0,0,0,0,0,0,6
3369,177,15,20,19,5,0,0,22,0,0,0,0,0,0,0,0,20
3370,178,30,6,3,2,1,1,1,10,78,1:49:31.812,6571812,0,0,0,0,1
3371,178,56,6,4,4,2,2,2,6,78,30476,6602288,0,0,0,0,1
3372,178,57,1,1,1,3,3,3,4,78,37483,6609295,0,0,0,0,1
3373,178,49,17,8,6,4,4,4,3,78,54009,6625821,0,0,0,0,1
3374,178,21,22,9,9,5,5,5,2,77,0,0,0,0,0,0,11
3375,178,25,22,10,10,6,6,6,1,77,0,0,0,0,0,0,11
3376,178,15,20,19,7,7,7,7,0,77,0,0,0,0,0,0,11
3377,178,70,3,5,11,8,8,8,0,76,0,0,0,0,0,0,12
3378,178,22,24,16,5,9,9,9,0,71,0,0,0,0,0,0,20
3379,178,23,3,6,16,0,0,10,0,54,0,0,0,0,0,0,20
3380,178,55,15,11,14,0,0,11,0,50,0,0,0,0,0,0,22
3381,178,64,15,12,15,0,0,12,0,49,0,0,0,0,0,0,22
3382,178,44,20,18,18,0,0,13,0,40,0,0,0,0,0,0,5
3383,178,14,1,2,3,0,0,14,0,36,0,0,0,0,0,0,6
3384,178,63,16,23,12,0,0,15,0,36,0,0,0,0,0,0,23
3385,178,68,21,15,19,0,0,16,0,36,0,0,0,0,0,0,5
3386,178,35,16,22,8,0,0,17,0,32,0,0,0,0,0,0,44
3387,178,65,24,17,13,0,0,18,0,32,0,0,0,0,0,0,22
3388,178,37,21,14,21,0,0,19,0,30,0,0,0,0,0,0,6
3389,178,48,18,21,22,0,0,20,0,24,0,0,0,0,0,0,20
3390,178,69,18,20,20,0,0,21,0,10,0,0,0,0,0,0,6
3391,178,71,17,7,17,0,0,22,0,3,0,0,0,0,0,0,4
3392,179,57,1,1,1,1,1,1,10,65,1:34:13.665,5653665,0,0,0,0,1
3393,179,14,1,2,3,2,2,2,6,65,6238,5659903,0,0,0,0,1
3394,179,30,6,3,4,3,3,3,4,65,10845,5664510,0,0,0,0,1
3395,179,56,6,4,2,4,4,4,3,65,30182,5683847,0,0,0,0,1
3396,179,23,3,6,10,5,5,5,2,65,+1:27.208,5740873,0,0,0,0,1
3397,179,15,20,19,9,6,6,6,1,64,0,0,0,0,0,0,11
3398,179,71,17,7,11,7,7,7,0,64,0,0,0,0,0,0,11
3399,179,63,16,23,16,8,8,8,0,64,0,0,0,0,0,0,11
3400,179,21,22,9,13,9,9,9,0,64,0,0,0,0,0,0,11
3401,179,25,22,10,18,10,10,10,0,64,0,0,0,0,0,0,11
3402,179,37,21,14,19,11,11,11,0,63,0,0,0,0,0,0,12
3403,179,68,21,15,20,12,12,12,0,62,0,0,0,0,0,0,13
3404,179,69,18,20,22,0,0,13,0,50,0,0,0,0,0,0,20
3405,179,35,16,22,6,0,0,14,0,40,0,0,0,0,0,0,6
3406,179,64,15,12,12,0,0,15,0,40,0,0,0,0,0,0,7
3407,179,65,24,17,14,0,0,16,0,40,0,0,0,0,0,0,7
3408,179,49,17,8,8,0,0,17,0,35,0,0,0,0,0,0,86
3409,179,55,15,11,5,0,0,18,0,27,0,0,0,0,0,0,7
3410,179,70,3,5,17,0,0,19,0,24,0,0,0,0,0,0,6
3411,179,44,20,18,15,0,0,20,0,24,0,0,0,0,0,0,6
3412,179,48,18,21,21,0,0,21,0,0,0,0,0,0,0,0,6
3413,179,22,24,16,7,0,0,22,0,64,0,0,0,0,0,0,2
3414,180,57,1,1,2,1,1,1,10,69,1:41:35.727,6095727,0,0,0,0,1
3415,180,21,22,9,7,2,2,2,6,69,782,6096509,0,0,0,0,1
3416,180,56,6,4,3,3,3,3,4,69,1797,6097524,0,0,0,0,1
3417,180,23,3,6,13,4,4,4,3,69,2392,6098119,0,0,0,0,1
3418,180,65,24,17,10,5,5,5,2,69,2805,6098532,0,0,0,0,1
3419,180,64,15,12,18,6,6,6,1,69,3711,6099438,0,0,0,0,1
3420,180,14,1,2,4,7,7,7,0,69,5004,6100731,0,0,0,0,1
3421,180,48,18,21,22,8,8,8,0,68,0,0,0,0,0,0,11
3422,180,44,20,18,15,9,9,9,0,68,0,0,0,0,0,0,11
3423,180,69,18,20,21,10,10,10,0,67,0,0,0,0,0,0,12
3424,180,49,17,8,6,11,11,11,0,65,0,0,0,0,0,0,23
3425,180,70,3,5,12,0,0,12,0,50,0,0,0,0,0,0,23
3426,180,68,21,15,19,0,0,13,0,41,0,0,0,0,0,0,7
3427,180,35,16,22,16,0,0,14,0,34,0,0,0,0,0,0,20
3428,180,30,6,3,1,0,0,15,0,29,0,0,0,0,0,0,20
3429,180,37,21,14,20,0,0,16,0,22,0,0,0,0,0,0,7
3430,180,71,17,7,14,0,0,17,0,14,0,0,0,0,0,0,20
3431,180,22,24,16,5,0,0,18,0,14,0,0,0,0,0,0,38
3432,180,41,16,23,17,0,0,19,0,2,0,0,0,0,0,0,20
3433,180,55,15,11,8,0,0,20,0,0,0,0,0,0,0,0,4
3434,180,15,20,19,9,0,0,21,0,0,0,0,0,0,0,0,4
3435,180,25,22,10,11,0,0,22,0,0,0,0,0,0,0,0,7
3436,181,49,17,8,5,1,1,1,10,72,1:58:24.343,7104343,0,0,0,0,1
3437,181,57,1,1,14,2,2,2,6,72,11092,7115435,0,0,0,0,1
3438,181,22,24,16,1,3,3,3,4,72,43432,7147775,0,0,0,0,1
3439,181,23,3,6,16,4,4,4,3,72,45475,7149818,0,0,0,0,1
3440,181,30,6,3,6,5,5,5,2,72,47881,7152224,0,0,0,0,1
3441,181,56,6,4,17,6,6,6,1,72,48901,7153244,0,0,0,0,1
3442,181,15,20,19,8,7,7,7,0,72,57771,7162114,0,0,0,0,1
3443,181,44,20,18,3,8,8,8,0,72,58531,7162874,0,0,0,0,1
3444,181,41,16,23,10,9,9,9,0,72,+1:28.764,7193107,0,0,0,0,1
3445,181,69,18,20,20,10,10,10,0,71,0,0,0,0,0,0,11
3446,181,37,21,14,21,11,11,11,0,71,0,0,0,0,0,0,11
3447,181,21,22,9,7,0,0,12,0,42,0,0,0,0,0,0,20
3448,181,71,17,7,18,0,0,13,0,31,0,0,0,0,0,0,10
3449,181,70,3,5,15,0,0,14,0,26,0,0,0,0,0,0,5
3450,181,35,16,22,12,0,0,15,0,25,0,0,0,0,0,0,20
3451,181,25,22,10,13,0,0,16,0,25,0,0,0,0,0,0,20
3452,181,48,18,21,19,0,0,17,0,25,0,0,0,0,0,0,20
3453,181,55,15,11,2,0,0,18,0,24,0,0,0,0,0,0,20
3454,181,14,1,2,4,0,0,19,0,9,0,0,0,0,0,0,10
3455,181,64,15,12,11,0,0,20,0,6,0,0,0,0,0,0,7
3456,181,65,24,17,9,0,0,21,0,4,0,0,0,0,0,0,6
3457,181,68,21,15,22,0,0,22,0,71,0,0,0,0,0,0,2
3458,182,14,1,2,3,1,1,1,10,60,1:32:30.144,5550144,0,0,0,0,1
3459,182,56,6,4,4,2,2,2,6,60,1829,5551973,0,0,0,0,1
3460,182,23,3,6,8,3,3,3,4,60,27411,5577555,0,0,0,0,1
3461,182,49,17,8,5,4,4,4,3,60,27789,5577933,0,0,0,0,1
3462,182,71,17,7,6,5,5,5,2,60,38606,5588750,0,0,0,0,1
3463,182,64,15,12,12,6,6,6,1,60,53643,5603787,0,0,0,0,1
3464,182,21,22,9,17,7,7,7,0,60,54614,5604758,0,0,0,0,1
3465,182,22,24,16,7,8,8,8,0,60,+1:08.590,5618734,0,0,0,0,1
3466,182,15,20,19,14,9,9,9,0,60,+1:12.045,5622189,0,0,0,0,1
3467,182,25,22,10,18,10,10,10,0,60,+1:12.123,5622267,0,0,0,0,1
3468,182,70,3,5,13,11,11,11,0,60,+1:17.124,5627268,0,0,0,0,1
3469,182,65,24,17,11,12,12,12,0,60,+1:17.709,5627853,0,0,0,0,1
3470,182,44,20,18,15,13,13,13,0,60,+1:20.492,5630636,0,0,0,0,1
3471,182,55,15,11,10,14,14,14,0,59,0,0,0,0,0,0,11
3472,182,48,18,21,22,15,15,15,0,58,0,0,0,0,0,0,12
3473,182,68,21,15,19,16,16,16,0,58,0,0,0,0,0,0,12
3474,182,41,16,23,16,0,0,17,0,41,0,0,0,0,0,0,22
3475,182,57,1,1,1,0,0,18,0,35,0,0,0,0,0,0,36
3476,182,35,16,22,9,0,0,19,0,29,0,0,0,0,0,0,86
3477,182,69,18,20,21,0,0,20,0,6,0,0,0,0,0,0,6
3478,182,37,21,14,20,0,0,21,0,0,0,0,0,0,0,0,6
3479,182,30,6,3,2,0,0,22,0,0,0,0,0,0,0,0,23
3480,183,56,6,4,3,1,1,1,10,71,1:28:12.438,5292438,0,0,0,0,1
3481,183,14,1,2,2,2,2,2,6,71,313,5292751,0,0,0,0,1
3482,183,57,1,1,1,3,3,3,4,71,22282,5314720,0,0,0,0,1
3483,183,49,17,8,4,4,4,4,3,71,52803,5345241,0,0,0,0,1
3484,183,25,22,10,10,5,5,5,2,71,+1:06.358,5358796,0,0,0,0,1
3485,183,64,15,12,16,6,6,6,1,71,+1:10.933,5363371,0,0,0,0,1
3486,183,15,20,19,13,7,7,7,0,70,0,0,0,0,0,0,11
3487,183,71,17,7,11,8,8,8,0,70,0,0,0,0,0,0,11
3488,183,63,6,3,7,9,9,9,0,70,0,0,0,0,0,0,11
3489,183,44,20,18,18,10,10,10,0,70,0,0,0,0,0,0,11
3490,183,48,18,21,22,11,11,11,0,70,0,0,0,0,0,0,11
3491,183,21,22,9,12,12,12,12,0,68,0,0,0,0,0,0,5
3492,183,69,18,20,19,13,13,13,0,68,0,0,0,0,0,0,13
3493,183,65,24,17,6,14,14,14,0,67,0,0,0,0,0,0,14
3494,183,41,16,23,15,15,15,15,0,63,0,0,0,0,0,0,8
3495,183,22,24,16,5,0,0,16,0,55,0,0,0,0,0,0,5
3496,183,55,15,11,17,0,0,17,0,49,0,0,0,0,0,0,60
3497,183,37,21,14,21,0,0,18,0,38,0,0,0,0,0,0,20
3498,183,70,3,5,14,0,0,19,0,35,0,0,0,0,0,0,60
3499,183,35,16,22,9,0,0,20,0,34,0,0,0,0,0,0,86
3500,183,68,21,15,20,0,0,21,0,25,0,0,0,0,0,0,5
3501,183,23,3,6,8,0,0,22,0,8,0,0,0,0,0,0,20
3502,184,56,6,4,5,1,1,1,10,45,1:21:58.594,4918594,0,0,0,0,1
3503,184,63,6,3,4,2,2,2,6,45,1007,4919601,0,0,0,0,1
3504,184,49,17,8,2,3,3,3,4,45,5195,4923789,0,0,0,0,1
3505,184,23,3,6,11,4,4,4,3,45,12809,4931403,0,0,0,0,1
3506,184,14,1,2,3,5,5,5,2,45,16823,4935417,0,0,0,0,1
3507,184,44,20,18,7,6,6,6,1,45,29879,4948473,0,0,0,0,1
3508,184,25,22,10,13,7,7,7,0,45,33333,4951927,0,0,0,0,1
3509,184,55,15,11,21,8,8,8,0,45,+1:11.291,4989885,0,0,0,0,1
3510,184,48,18,21,15,9,9,9,0,45,+1:48.318,5026912,0,0,0,0,1
3511,184,69,18,20,19,10,10,10,0,44,0,0,0,0,0,0,11
3512,184,65,24,17,17,11,11,11,0,40,0,0,0,0,0,0,6
3513,184,37,21,14,20,0,0,12,0,37,0,0,0,0,0,0,20
3514,184,57,1,1,1,0,0,13,0,25,0,0,0,0,0,0,27
3515,184,70,3,5,14,0,0,14,0,21,0,0,0,0,0,0,24
3516,184,41,16,23,18,0,0,15,0,20,0,0,0,0,0,0,5
3517,184,68,21,15,22,0,0,16,0,15,0,0,0,0,0,0,5
3518,184,71,17,7,8,0,0,17,0,13,0,0,0,0,0,0,23
3519,184,15,20,19,9,0,0,18,0,10,0,0,0,0,0,0,5
3520,184,21,22,9,10,0,0,19,0,7,0,0,0,0,0,0,22
3521,184,22,24,16,6,0,0,20,0,6,0,0,0,0,0,0,9
3522,184,35,16,22,12,0,0,21,0,0,0,0,0,0,0,0,4
3523,184,64,15,12,16,0,0,22,0,0,0,0,0,0,0,0,4
3524,185,57,1,1,1,1,1,1,10,77,1:46:23.536,6383536,0,0,0,0,1
3525,185,14,1,2,3,2,2,2,6,77,9706,6393242,0,0,0,0,1
3526,185,56,6,4,2,3,3,3,4,77,27228,6410764,0,0,0,0,1
3527,185,49,17,8,5,4,4,4,3,77,31815,6415351,0,0,0,0,1
3528,185,22,24,16,8,5,5,5,2,77,43808,6427344,0,0,0,0,1
3529,185,71,17,7,6,6,6,6,1,77,55726,6439262,0,0,0,0,1
3530,185,25,22,10,7,7,7,7,0,77,+1:01.012,6444548,0,0,0,0,1
3531,185,15,20,19,13,8,8,8,0,76,0,0,0,0,0,0,11
3532,185,23,3,6,16,9,9,9,0,76,0,0,0,0,0,0,11
3533,185,44,20,18,14,10,10,10,0,76,0,0,0,0,0,0,11
3534,185,65,24,17,10,11,11,11,0,76,0,0,0,0,0,0,11
3535,185,63,6,3,18,12,12,12,0,75,0,0,0,0,0,0,12
3536,185,41,16,23,17,13,13,13,0,75,0,0,0,0,0,0,12
3537,185,69,18,20,19,14,14,14,0,75,0,0,0,0,0,0,12
3538,185,37,21,14,20,15,15,15,0,75,0,0,0,0,0,0,12
3539,185,55,15,11,11,16,16,16,0,74,0,0,0,0,0,0,32
3540,185,48,18,21,22,17,17,17,0,74,0,0,0,0,0,0,13
3541,185,35,16,22,9,0,0,18,0,60,0,0,0,0,0,0,8
3542,185,21,22,9,4,0,0,19,0,52,0,0,0,0,0,0,5
3543,185,68,21,15,21,0,0,20,0,26,0,0,0,0,0,0,7
3544,185,64,15,12,12,0,0,21,0,19,0,0,0,0,0,0,20
3545,185,70,3,5,15,0,0,22,0,10,0,0,0,0,0,0,24
3546,186,14,1,2,2,1,1,1,10,44,1:25:43.057,5143057,0,0,0,0,1
3547,186,57,1,1,1,2,2,2,6,44,10469,5153526,0,0,0,0,1
3548,186,49,17,8,3,3,3,3,4,44,33433,5176490,0,0,0,0,1
3549,186,56,6,4,6,4,4,4,3,44,44948,5188005,0,0,0,0,1
3550,186,23,3,6,5,5,5,5,2,44,48067,5191124,0,0,0,0,1
3551,186,71,17,7,4,6,6,6,1,44,54916,5197973,0,0,0,0,1
3552,186,63,6,3,9,7,7,7,0,44,56249,5199306,0,0,0,0,1
3553,186,70,3,5,8,8,8,8,0,44,+1:07.022,5210079,0,0,0,0,1
3554,186,55,15,11,16,9,9,9,0,44,+1:13.848,5216905,0,0,0,0,1
3555,186,22,24,16,7,10,10,10,0,44,+1:20.742,5223799,0,0,0,0,1
3556,186,21,22,9,13,11,11,11,0,44,+1:32.195,5235252,0,0,0,0,1
3557,186,15,20,19,12,12,12,12,0,44,+1:36.154,5239211,0,0,0,0,1
3558,186,44,20,18,17,13,13,13,0,44,+1:41.543,5244600,0,0,0,0,1
3559,186,25,22,10,15,14,14,14,0,44,+1:57.745,5260802,0,0,0,0,1
3560,186,35,16,22,11,15,15,15,0,43,0,0,0,0,0,0,11
3561,186,48,18,21,21,16,16,16,0,43,0,0,0,0,0,0,11
3562,186,37,21,14,22,0,0,17,0,35,0,0,0,0,0,0,7
3563,186,69,18,20,20,0,0,18,0,33,0,0,0,0,0,0,22
3564,186,41,16,23,14,0,0,19,0,33,0,0,0,0,0,0,6
3565,186,65,24,17,10,0,0,20,0,27,0,0,0,0,0,0,23
3566,186,64,15,12,18,0,0,21,0,19,0,0,0,0,0,0,20
3567,186,68,21,15,19,0,0,22,0,0,0,0,0,0,0,0,8
3568,187,49,17,8,2,1,1,1,10,53,1:17:02.923,4622923,0,0,0,0,1
3569,187,23,3,6,5,2,2,2,6,53,3272,4626195,0,0,0,0,1
3570,187,63,6,3,6,3,3,3,4,53,11932,4634855,0,0,0,0,1
3571,187,22,24,16,7,4,4,4,3,53,17630,4640553,0,0,0,0,1
3572,187,14,1,2,3,5,5,5,2,53,18142,4641065,0,0,0,0,1
3573,187,56,6,4,8,6,6,6,1,53,27402,4650325,0,0,0,0,1
3574,187,70,3,5,4,7,7,7,0,53,28047,4650970,0,0,0,0,1
3575,187,35,16,22,11,8,8,8,0,53,41797,4664720,0,0,0,0,1
3576,187,55,15,11,13,9,9,9,0,53,42198,4665121,0,0,0,0,1
3577,187,71,17,7,9,10,10,10,0,53,56259,4679182,0,0,0,0,1
3578,187,44,20,18,10,11,11,11,0,52,0,0,0,0,0,0,5
3579,187,65,24,17,15,0,0,12,0,40,0,0,0,0,0,0,8
3580,187,68,21,15,22,0,0,13,0,35,0,0,0,0,0,0,20
3581,187,37,21,14,21,0,0,14,0,35,0,0,0,0,0,0,54
3582,187,57,1,1,1,0,0,15,0,29,0,0,0,0,0,0,20
3583,187,15,20,19,12,0,0,16,0,29,0,0,0,0,0,0,25
3584,187,41,16,23,18,0,0,17,0,25,0,0,0,0,0,0,67
3585,187,69,18,20,19,0,0,18,0,23,0,0,0,0,0,0,4
3586,187,25,22,10,14,0,0,19,0,11,0,0,0,0,0,0,10
3587,187,64,15,12,16,0,0,20,0,1,0,0,0,0,0,0,20
3588,187,21,22,9,17,0,0,21,0,1,0,0,0,0,0,0,20
3589,187,48,18,21,20,0,0,22,0,0,0,0,0,0,0,0,4
3590,188,65,24,17,14,1,1,1,10,66,1:41:54.314,6114314,0,0,0,0,1
3591,188,15,20,19,10,2,2,2,6,66,22619,6136933,0,0,0,0,1
3592,188,22,24,16,15,3,3,3,4,66,22866,6137180,0,0,0,0,1
3593,188,23,3,6,4,4,4,4,3,66,39508,6153822,0,0,0,0,1
3594,188,57,1,1,3,5,5,5,2,66,+1:02.950,6177264,0,0,0,0,1
3595,188,48,18,21,20,6,6,6,1,66,+1:05.154,6179468,0,0,0,0,1
3596,188,56,6,4,9,7,7,7,0,66,+1:06.683,6180997,0,0,0,0,1
3597,188,41,16,23,17,8,8,8,0,65,0,0,0,0,0,0,11
3598,188,44,20,18,5,9,9,9,0,65,0,0,0,0,0,0,11
3599,188,35,16,22,8,10,10,10,0,61,0,0,0,0,0,0,8
3600,188,69,18,20,19,0,0,11,0,53,0,0,0,0,0,0,6
3601,188,37,21,14,22,0,0,12,0,52,0,0,0,0,0,0,6
3602,188,21,22,9,6,0,0,13,0,48,0,0,0,0,0,0,20
3603,188,63,6,3,12,0,0,14,0,44,0,0,0,0,0,0,23
3604,188,68,21,15,21,0,0,15,0,42,0,0,0,0,0,0,20
3605,188,14,1,2,2,0,0,16,0,37,0,0,0,0,0,0,20
3606,188,55,15,11,16,0,0,17,0,35,0,0,0,0,0,0,86
3607,188,49,17,8,1,0,0,18,0,32,0,0,0,0,0,0,10
3608,188,70,3,5,18,0,0,19,0,10,0,0,0,0,0,0,4
3609,188,71,17,7,7,0,0,20,0,0,0,0,0,0,0,0,10
3610,188,25,22,10,11,0,0,21,0,0,0,0,0,0,0,0,4
3611,188,64,15,12,13,0,0,22,0,0,0,0,0,0,0,0,4
3612,189,56,6,4,2,1,1,1,10,56,1:36:38.494,5798494,0,0,0,0,1
3613,189,30,6,3,1,2,2,2,6,56,1040,5799534,0,0,0,0,1
3614,189,57,1,1,4,3,3,3,4,56,9743,5808237,0,0,0,0,1
3615,189,65,24,17,5,4,4,4,3,56,17538,5816032,0,0,0,0,1
3616,189,22,24,16,6,5,5,5,2,56,32296,5830790,0,0,0,0,1
3617,189,49,17,8,14,6,6,6,1,56,34884,5833378,0,0,0,0,1
3618,189,55,15,11,15,7,7,7,0,56,54408,5852902,0,0,0,0,1
3619,189,25,22,10,7,8,8,8,0,56,+1:00.934,5859428,0,0,0,0,1
3620,189,48,18,21,19,9,9,9,0,55,0,0,0,0,0,0,11
3621,189,70,3,5,16,10,10,10,0,55,0,0,0,0,0,0,11
3622,189,21,22,9,11,11,11,11,0,52,0,0,0,0,0,0,14
3623,189,35,16,22,10,0,0,12,0,48,0,0,0,0,0,0,9
3624,189,64,15,12,17,0,0,13,0,44,0,0,0,0,0,0,20
3625,189,37,21,14,20,0,0,14,0,30,0,0,0,0,0,0,5
3626,189,69,18,20,21,0,0,15,0,15,0,0,0,0,0,0,20
3627,189,14,1,2,3,0,0,16,0,14,0,0,0,0,0,0,32
3628,189,23,3,6,8,0,0,17,0,7,0,0,0,0,0,0,20
3629,189,68,21,15,22,0,0,18,0,7,0,0,0,0,0,0,7
3630,189,41,16,23,13,0,0,19,0,6,0,0,0,0,0,0,5
3631,189,44,20,18,12,0,0,20,0,5,0,0,0,0,0,0,5
3632,189,71,17,7,9,0,0,21,0,0,0,0,0,0,0,0,4
3633,189,15,20,19,18,0,0,22,0,0,0,0,0,0,0,0,5
3634,190,57,1,1,2,1,1,1,10,53,1:31:18.785,5478785,0,0,0,0,1
3635,190,30,6,3,1,2,2,2,6,53,5015,5483800,0,0,0,0,1
3636,190,56,6,4,5,3,3,3,4,53,+1:35.688,5574473,0,0,0,0,1
3637,190,49,17,8,4,4,4,4,3,53,+1:38.635,5577420,0,0,0,0,1
3638,190,23,3,6,9,5,5,5,2,53,+1:39.494,5578279,0,0,0,0,1
3639,190,55,15,11,10,6,6,6,1,52,0,0,0,0,0,0,11
3640,190,65,24,17,8,7,7,7,0,52,0,0,0,0,0,0,11
3641,190,22,24,16,13,8,8,8,0,52,0,0,0,0,0,0,11
3642,190,35,16,22,11,9,9,9,0,52,0,0,0,0,0,0,11
3643,190,25,22,10,15,10,10,10,0,52,0,0,0,0,0,0,11
3644,190,64,15,12,17,11,11,11,0,52,0,0,0,0,0,0,11
3645,190,41,16,23,18,12,12,12,0,52,0,0,0,0,0,0,11
3646,190,37,21,14,21,13,13,13,0,51,0,0,0,0,0,0,12
3647,190,21,22,9,14,14,14,14,0,47,0,0,0,0,0,0,5
3648,190,68,21,15,19,0,0,15,0,43,0,0,0,0,0,0,6
